CHR_ID	START	END	SNPS	DISEASE/TRAIT	celltype	MAPPED_GENE
chr20	38824550	38824551	rs6065094	Schizophrenia	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	PPP1R16B
chr20	63501357	63501358	rs6090435	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	EEF1A2 - PPDPF
chr3	2506101	2506102	rs17194490	Schizophrenia	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	CNTN4
chr3	23973648	23973649	rs28522849	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	NR1D2
chr3	35651674	35651675	rs9810464	Neuroticism	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	ARPP21, ARPP21-AS1
chr3	36814538	36814539	rs9834970	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	HSPD1P6 - LINC02033
chr3	36814538	36814539	rs9834970	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	HSPD1P6 - LINC02033
chr3	48694053	48694054	rs3172494	Educational attainment (years of education)	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	IP6K2
chr3	49277526	49277527	rs56306491	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	USP4
chr3	49377357	49377358	rs7623659	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	RHOA
chr3	54200694	54200695	rs4485754	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	CACNA2D3
chr3	71496018	71496019	rs11720523	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	FOXP1
chr3	155084188	155084189	rs61762319	Alzheimer's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	MME
chr3	161127153	161127154	rs7633857	Educational attainment (years of education)	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	NMD3
chr4	67104382	67104383	rs6819372	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	RNU6-699P - RNU1-63P
chr4	105404742	105404743	rs9992793	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	PPA2
chr4	113447908	113447909	rs13117519	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	CAMK2D
chr4	175705120	175705121	rs12640626	Educational attainment (years of education)	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	GPM6A
chr5	61302715	61302716	rs4391122	Schizophrenia	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	LINC02057
chr5	79553681	79553682	rs6865469	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	Y_RNA - Y_RNA
chr5	88719727	88719728	rs34316	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	MEF2C, MEF2C-AS2
chr6	20893015	20893016	rs6456379	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	CDKAL1
chr6	75826615	75826616	rs1280049	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	MYO6
chr6	98004803	98004804	rs9401452	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	MMS22L - MIR2113
chr6	108622961	108622962	rs3813498	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	FOXO3
chr7	1856776	1856777	rs4236274	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	MAD1L1
chr7	32453556	32453557	rs1580019	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	PDE1C - SLC25A5P5
chr7	44773007	44773008	rs12702087	Educational attainment (years of education)	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	ZMIZ2 - PPIA
chr7	44795553	44795554	rs4720485	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	ZMIZ2 - PPIA
chr7	86665635	86665636	rs802425	Neuroticism	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	GRM3
chr7	105230140	105230141	rs78785751	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	SRPK2
chr7	105402781	105402782	rs11764361	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	SRPK2 - PUS7
chr7	127898505	127898506	rs3757771	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	SND1
chr7	143413668	143413669	rs11771145	Alzheimer's disease or family history of Alzheimer's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	EPHA1-AS1
chr7	143413668	143413669	rs11771145	Alzheimer's disease (late onset)	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	EPHA1-AS1
chr7	143413668	143413669	rs11771145	Alzheimer's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	EPHA1-AS1
chr8	27362469	27362470	rs73223431	Alzheimer's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	PTK2B
chr8	129889662	129889663	rs2086641	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	CYRIB
chr9	119363075	119363076	rs942516	Bipolar disorder	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	BRINP1
chr9	131835213	131835214	rs2987390	Intelligence	F_GABA.hyper.dmr.full.tsv.hyper.dmr.bed	EIF4A1P3 - MED27
chr1	29961103	29961104	rs1498232	Schizophrenia	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01756 - LINC01648
chr1	36777141	36777142	rs490647	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FTLP18 - GRIK3
chr1	41364413	41364414	rs56044892	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FOXO6
chr1	103074424	103074425	rs7522293	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	COL11A1
chr1	161185601	161185602	rs4575098	Alzheimer's disease or family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr1	161185601	161185602	rs4575098	Family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr11	16334224	16334225	rs297346	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SOX6
chr11	64093844	64093845	rs7941785	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MACROD1, FLRT1
chr11	64242406	64242407	rs4672	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FKBP2
chr11	70671821	70671822	rs12575685	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SHANK2
chr11	70671821	70671822	rs12575685	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SHANK2
chr11	89140983	89140984	rs10830220	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GRM5 - TYR
chr12	32657824	32657825	rs181609621	Parkinson's disease or first degree relation to individual with Parkinson's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FGD4 - DNM1L
chr12	91760492	91760493	rs1389473	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02823 - LINC02404
chr14	29160249	29160250	rs10483349	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02327
chr14	36532929	36532930	rs11622558	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NKX2-1-AS1
chr14	69237334	69237335	rs4899292	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXD2
chr14	74906330	74906331	rs3742785	Parkinson's disease or first degree relation to individual with Parkinson's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RPS6KL1
chr15	38681591	38681592	rs35958438	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02694
chr15	47394464	47394465	rs281302	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA6D
chr15	77707093	77707094	rs11072662	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINGO1
chr16	28296618	28296619	rs33957528	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	28826193	28826194	rs8049439	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN2L
chr16	51149816	51149817	rs11643654	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SALL1
chr17	52508537	52508538	rs16951547	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01982
chr17	58331727	58331728	rs2632516	Late-onset Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
chr17	58331727	58331728	rs2632516	Alzheimer's disease (late onset)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
chr17	58331727	58331728	rs2632516	Alzheimer's disease or family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
chr18	55400722	55400723	rs7235757	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TCF4
chr19	44759438	44759439	rs114036675	Alzheimer's disease or family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL3
chr2	23711945	23711946	rs12470949	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	KLHL29 - ATAD2B
chr2	43889696	43889697	rs2955280	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRPPRC
chr2	60477797	60477798	rs7593947	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	60483435	60483436	rs13019832	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	82216982	82216983	rs11678106	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SL201P - LYARP1
chr2	100052994	100052995	rs78633727	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	AFF3
chr2	147861184	147861185	rs7582403	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ACVR2A
chr3	85008129	85008130	rs4301023	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CADM2
chr3	85122264	85122265	rs6770622	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CADM2
chr3	108038212	108038213	rs696366	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC00636 - CD47
chr3	127425041	127425042	rs9755467	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02016 - LINC01471
chr3	161359841	161359842	rs1450522	Parkinson's disease or first degree relation to individual with Parkinson's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SPTSSB
chr4	993554	993555	rs3822030	Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	IDUA
chr4	11721610	11721611	rs7657553	Alzheimer's disease (late onset)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	HS3ST1 - LINC02360
chr4	24494343	24494344	rs59143394	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPARGC1A - DHX15
chr4	102204331	102204332	rs1506505	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BANK1 - SLC39A8
chr4	105185195	105185196	rs10010325	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TET2-AS1, TET2
chr4	182245315	182245316	rs7696796	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TENM3
chr5	109700364	109700365	rs4388249	Schizophrenia	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MAN2A1
chr6	47520025	47520026	rs10948363	Alzheimer's disease (late onset)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CD2AP
chr6	47520025	47520026	rs10948363	Alzheimer's disease or family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CD2AP
chr6	98836655	98836656	rs3823036	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	POU3F2
chr6	111858434	111858435	rs17073012	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FYN
chr7	72782784	72782785	rs11976020	Educational attainment (years of education)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TYW1B
chr7	128769957	128769958	rs1043595	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CALU
chr7	129627459	129627460	rs77516904	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NRF1
chr7	132185837	132185838	rs6946056	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PLXNA4
chr8	8237347	8237348	rs2980439	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FAM85B, FAM86B3P
chr8	9418514	9418515	rs35847492	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1R3B-DT
chr8	9938810	9938811	rs615632	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR124-1HG - MSRA-DT
chr8	12012050	12012051	rs35851103	Neuroticism	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DEFB131E - VPS51P12
chr8	27608797	27608798	rs1532278	Late-onset Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27608797	27608798	rs1532278	Family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease or family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease (late onset)	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Family history of Alzheimer's disease	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	92168736	92168737	rs2920940	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RUNX1T1 - FLJ46284
chr8	143919208	143919209	rs6992333	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PLEC
chr9	23402480	23402481	rs4526443	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01239 - SUMO2P2
chr9	23799240	23799241	rs810681	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2
chr9	23805570	23805571	rs702222	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2
chr9	23857084	23857085	rs1699462	Intelligence	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2 - IZUMO3
chr9	119363075	119363076	rs942516	Bipolar disorder	CN_LHX8_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BRINP1
chr1	1049996	1049997	rs113020870	Late-onset Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	AGRN
chr1	2455661	2455662	rs4648845	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PLCH2
chr1	29961103	29961104	rs1498232	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01756 - LINC01648
chr1	36737165	36737166	rs570399	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	FTLP18 - GRIK3
chr1	41369960	41369961	rs4636447	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	FOXO6
chr1	43668405	43668406	rs3791033	Problematic opioid prescription use	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	KDM4A
chr1	43723047	43723048	rs12410444	Educational attainment (years of education)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ST3GAL3, ST3GAL3-AS1
chr1	43905768	43905769	rs142328051	Educational attainment (years of education)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ST3GAL3
chr1	60626783	60626784	rs814197	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01748
chr1	98032884	98032885	rs11804556	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIR137HG
chr1	103074424	103074425	rs7522293	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	COL11A1
chr1	181771064	181771065	rs199928	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	CACNA1E
chr1	207803737	207803738	rs7523273	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIR29B2CHG
chr1	232528864	232528865	rs10797576	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SIPA1L2
chr10	11676713	11676714	rs7912495	Late-onset Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	USP6NL-AS1 - ECHDC3
chr10	11676713	11676714	rs7912495	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	USP6NL-AS1 - ECHDC3
chr10	18462173	18462174	rs1998820	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	CACNB2
chr10	60025169	60025170	rs7068231	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01553 - ANK3
chr10	60366097	60366098	rs10994318	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ANK3
chr10	91682621	91682622	rs1891273	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	GAPDHP28 - FAF2P1
chr10	101781258	101781259	rs2735421	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	FGF8 - NPM3
chr10	102230054	102230055	rs10786662	Educational attainment (years of education)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ELOVL3 - PITX3
chr10	102255521	102255522	rs10748818	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	GBF1
chr11	15509461	15509462	rs77015885	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	INSC - LINC02751
chr11	47358788	47358789	rs3740688	Late-onset Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SPI1
chr11	47584930	47584931	rs11605348	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	NDUFS3 - FAM180B
chr11	57680559	57680560	rs10896636	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ZDHHC5
chr11	60156034	60156035	rs983392	Alzheimer's disease or family history of Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MS4A2 - LINC02705
chr11	60156034	60156035	rs983392	Alzheimer's disease (late onset)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MS4A2 - LINC02705
chr11	60156034	60156035	rs983392	Family history of Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MS4A2 - LINC02705
chr11	61752513	61752514	rs2956395	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MYRF-AS1
chr11	86065501	86065502	rs867611	Alzheimer's disease or family history of Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PICALM
chr11	86089236	86089237	rs561655	Late-onset Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PICALM - RNU6-560P
chr11	124744060	124744061	rs55661361	Autism and schizophrenia (MTAG)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	NRGN
chr11	124744060	124744061	rs55661361	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	NRGN
chr11	133917105	133917106	rs3802920	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	IGSF9B
chr11	133929236	133929237	rs329672	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	IGSF9B
chr12	48991915	48991916	rs146865992	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	WNT1 - DDN
chr12	48995536	48995537	rs1054442	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	DDN
chr12	48995536	48995537	rs1054442	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	DDN
chr12	49080448	49080449	rs7959831	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	RHEBL1 - DHH
chr12	79198899	79198900	rs6539284	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SYT1
chr12	99102251	99102252	rs10745843	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ANKS1B
chr12	99298228	99298229	rs10860416	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ANKS1B
chr12	110285439	110285440	rs4766428	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ATP2A2
chr12	110824377	110824378	rs12833856	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1CC - RPL29P25
chr12	123262413	123262414	rs10773002	Educational attainment (years of education)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	CDK2AP1
chr13	68796168	68796169	rs7999314	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SL761P - LINC00550
chr14	30678291	30678292	rs10139154	Amyotrophic lateral sclerosis	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SCFD1
chr14	32834310	32834311	rs7146202	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	AKAP6
chr14	37520064	37520065	rs12147950	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIPOL1
chr14	43505793	43505794	rs62002181	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	HNRNPUP1 - KRT8P2
chr14	72996770	72996771	rs1007934	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	ZFYVE1
chr14	74803931	74803932	rs2270431	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	YLPM1
chr14	99252881	99252882	rs2693698	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	99252881	99252882	rs2693698	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	99246607	99246608	rs11624408	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11B
chr14	103520802	103520803	rs2071407	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	CKB
chr15	40275035	40275036	rs56205728	Schizophrenia	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PAK6
chr15	40430581	40430582	rs11634187	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	IVD
chr15	51525000	51525001	rs7172979	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	DMXL2
chr15	82266460	82266461	rs11854289	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SAXO2
chr15	87887702	87887703	rs1369429	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	NTRK3
chr16	7616839	7616840	rs11077203	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	RBFOX1
chr16	9136958	9136959	rs28455634	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	HAPSTR1 - RPL21P119
chr16	13537086	13537087	rs4781499	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	TMF1P1 - ERCC4
chr16	28322089	28322090	rs2650492	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	51149816	51149817	rs11643654	Educational attainment (years of education)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SALL1
chr16	52935513	52935514	rs10221156	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PHB1P21
chr16	68263324	68263325	rs9888986	Intelligence	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	PLA2G15 - SLC7A6
chr16	79574510	79574511	rs450674	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP431 - MAF
chr17	5233751	5233752	rs7225151	Alzheimer's disease (late onset)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SCIMP, ZNF594-DT
chr17	5233751	5233752	rs7225151	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	SCIMP, ZNF594-DT
chr17	7560327	7560328	rs58840546	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	TNFSF12-TNFSF13, TNFSF13
chr17	44352875	44352876	rs5848	Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	GRN
chr17	46696416	46696417	rs199441	Neuroticism	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	NSF
chr17	55290102	55290103	rs884301	Bipolar disorder	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	HLF
chr17	58331727	58331728	rs2632516	Late-onset Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
chr17	58331727	58331728	rs2632516	Alzheimer's disease (late onset)	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
chr17	58331727	58331728	rs2632516	Alzheimer's disease or family history of Alzheimer's disease	STR_D2_MSN.hypo.dmr.full.tsv.hypo.dmr.bed	MIR142HG, TSPOAP1-AS1
